Assay	BiosampleID	FileFormat	OutputType	FileName	LibraryID
CAGE	11655-122E8	bam	alignments	Neurons%2c%20donor3.CNhs13815.11655-122E8	CNhs13815
CAGE	11659-122F3	bam	alignments	Schwann%20Cells%2c%20donor3.CNhs12621.11659-122F3	CNhs12621
CAGE	11661-122F5	bam	alignments	Astrocyte%20-%20cerebellum%2c%20donor3.CNhs12117.11661-122F5	CNhs12117
CAGE	11663-122F7	bam	alignments	Melanocyte%20-%20dark%2c%20donor3.CNhs12570.11663-122F7	CNhs12570
CAGE	11667-122G2	bam	alignments	Fibroblast%20-%20Lymphatic%2c%20donor3.CNhs12118.11667-122G2	CNhs12118
CAGE	11668-122G3	bam	alignments	Esophageal%20Epithelial%20Cells%2c%20donor3.CNhs12622.11668-122G3	CNhs12622
CAGE	11671-122G6	bam	alignments	Alveolar%20Epithelial%20Cells%2c%20donor3.CNhs12119.11671-122G6	CNhs12119
CAGE	11672-122G7	bam	alignments	Bronchial%20Epithelial%20Cell%2c%20donor3.CNhs12623.11672-122G7	CNhs12623
CAGE	11674-122G9	bam	alignments	Smooth%20Muscle%20Cells%20-%20Tracheal%2c%20donor3.CNhs12894.11674-122G9	CNhs12894
CAGE	11675-122H1	bam	alignments	Renal%20Glomerular%20Endothelial%20Cells%2c%20donor3.CNhs12624.11675-122H1	CNhs12624
CAGE	11676-122H2	bam	alignments	Renal%20Proximal%20Tubular%20Epithelial%20Cell%2c%20donor3.CNhs12120.11676-122H2	CNhs12120
CAGE	11678-122H4	bam	alignments	Renal%20Epithelial%20Cells%2c%20donor3.CNhs12732.11678-122H4	CNhs12732
CAGE	11679-122H5	bam	alignments	Renal%20Mesangial%20Cells%2c%20donor3.CNhs12121.11679-122H5	CNhs12121
CAGE	11681-122H7	bam	alignments	Urothelial%20Cells%2c%20donor3.CNhs12122.11681-122H7	CNhs12122
CAGE	11682-122H8	bam	alignments	Hepatic%20Sinusoidal%20Endothelial%20Cells%2c%20donor3.CNhs12625.11682-122H8	CNhs12625
CAGE	11684-122I1	bam	alignments	Hepatocyte%2c%20donor3.CNhs12626.11684-122I1	CNhs12626
CAGE	11685-122I2	bam	alignments	Hepatic%20Stellate%20Cells%20%28lipocyte%29%2c%20donor3.CNhs12627.11685-122I2	CNhs12627
CAGE	11686-122I3	bam	alignments	Cardiac%20Myocyte%2c%20donor3.CNhs12571.11686-122I3	CNhs12571
CAGE	11687-122I4	bam	alignments	Corneal%20Epithelial%20Cells%2c%20donor3.CNhs12123.11687-122I4	CNhs12123
CAGE	11688-122I5	bam	alignments	Keratocytes%2c%20donor3.CNhs12921.11688-122I5	CNhs12921
CAGE	11689-122I6	bam	alignments	Retinal%20Pigment%20Epithelial%20Cells%2c%20donor3.CNhs12733.11689-122I6	CNhs12733
CAGE	11690-122I7	bam	alignments	Lens%20Epithelial%20Cells%2c%20donor3.CNhs12572.11690-122I7	CNhs12572
CAGE	11692-122I9	bam	alignments	Fibroblast%20-%20Conjunctival%2c%20donor3.CNhs12734.11692-122I9	CNhs12734
CAGE	11693-123A1	bam	alignments	Trabecular%20Meshwork%20Cells%2c%20donor3.CNhs12124.11693-123A1	CNhs12124
CAGE	11694-123A2	bam	alignments	Amniotic%20Epithelial%20Cells%2c%20donor3.CNhs12125.11694-123A2	CNhs12125
CAGE	11696-123A4	bam	alignments	Fibroblast%20-%20Villous%20Mesenchymal%2c%20donor3.CNhs12920.11696-123A4	CNhs12920
CAGE	11697-123A5	bam	alignments	Mesenchymal%20Stem%20Cells%20-%20bone%20marrow%2c%20donor3.CNhs12126.11697-123A5	CNhs12126
CAGE	11698-123A6	bam	alignments	Mesenchymal%20Stem%20Cells%20-%20adipose%2c%20donor3.CNhs12922.11698-123A6	CNhs12922
CAGE	11700-123A8	bam	alignments	Mesenchymal%20Stem%20Cells%20-%20umbilical%2c%20donor3.CNhs12127.11700-123A8	CNhs12127
CAGE	11701-123A9	bam	alignments	Fibroblast%20-%20Mammary%2c%20donor3.CNhs12128.11701-123A9	CNhs12128
CAGE	11702-123B1	bam	alignments	Smooth%20Muscle%20Cells%20-%20Umbilical%20Vein%2c%20donor3.CNhs13076.11702-123B1	CNhs13076
CAGE	11705-123B4	bam	alignments	CD19%2b%20B%20Cells%2c%20donor3.CNhs12354.11705-123B4	CNhs12354
CAGE	11747-123G1	bam	alignments	mesenchymal%20precursor%20cell%20-%20adipose%2c%20donor1.CNhs12363.11747-123G1	CNhs12363
CAGE	11748-123G2	bam	alignments	mesenchymal%20precursor%20cell%20-%20adipose%2c%20donor2.CNhs12364.11748-123G2	CNhs12364
CAGE	11749-123G3	bam	alignments	mesenchymal%20precursor%20cell%20-%20adipose%2c%20donor3.CNhs12365.11749-123G3	CNhs12365
CAGE	11750-123G4	bam	alignments	mesenchymal%20precursor%20cell%20-%20bone%20marrow%2c%20donor1.CNhs12366.11750-123G4	CNhs12366
CAGE	11751-123G5	bam	alignments	mesenchymal%20precursor%20cell%20-%20bone%20marrow%2c%20donor2.CNhs12367.11751-123G5	CNhs12367
CAGE	11752-123G6	bam	alignments	mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor1.CNhs12368.11752-123G6	CNhs12368
CAGE	11753-123G7	bam	alignments	mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor2.CNhs12369.11753-123G7	CNhs12369
CAGE	11754-123G8	bam	alignments	mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor3.CNhs12370.11754-123G8	CNhs12370
CAGE	11755-123G9	bam	alignments	mesenchymal%20precursor%20cell%20-%20cardiac%2c%20donor4.CNhs12371.11755-123G9	CNhs12371
CAGE	11756-123H1	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor1.CNhs12372.11756-123H1	CNhs12372
CAGE	11757-123H2	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor1.CNhs12373.11757-123H2	CNhs12373
CAGE	11758-123H3	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor1.CNhs12374.11758-123H3	CNhs12374
CAGE	11759-123H4	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor2.CNhs12375.11759-123H4	CNhs12375
CAGE	11760-123H5	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor3.CNhs12376.11760-123H5	CNhs12376
CAGE	11761-123H6	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor3%20%28SOC-57-02%29.CNhs12377.11761-123H6	CNhs12377
CAGE	11762-123H7	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor3.CNhs12378.11762-123H7	CNhs12378
CAGE	11763-123H8	bam	alignments	tenocyte%2c%20donor1.CNhs12639.11763-123H8	CNhs12639
CAGE	11765-123I1	bam	alignments	tenocyte%2c%20donor2.CNhs12640.11765-123I1	CNhs12640
CAGE	11768-123I4	bam	alignments	tenocyte%2c%20donor3.CNhs12641.11768-123I4	CNhs12641
CAGE	11769-123I5	bam	alignments	Bronchial%20Epithelial%20Cell%2c%20donor7.CNhs12642.11769-123I5	CNhs12642
CAGE	11771-123I7	bam	alignments	salivary%20acinar%20cells%2c%20donor1.CNhs12810.11771-123I7	CNhs12810
CAGE	11772-123I8	bam	alignments	salivary%20acinar%20cells%2c%20donor2.CNhs12811.11772-123I8	CNhs12811
CAGE	11773-123I9	bam	alignments	salivary%20acinar%20cells%2c%20donor3.CNhs12812.11773-123I9	CNhs12812
CAGE	11782-124A9	bam	alignments	CD4%2bCD25%2bCD45RA-%20memory%20regulatory%20T%20cells%2c%20donor1.CNhs13195.11782-124A9	CNhs13195
CAGE	11783-124B1	bam	alignments	Renal%20Glomerular%20Endothelial%20Cells%2c%20donor4.CNhs13080.11783-124B1	CNhs13080
CAGE	11784-124B2	bam	alignments	CD4%2bCD25-CD45RA%2b%20naive%20conventional%20T%20cells%2c%20donor1.CNhs13223.11784-124B2	CNhs13223
CAGE	11788-124B6	bam	alignments	CD14%2bCD16-%20Monocytes%2c%20donor1.CNhs13224.11788-124B6	CNhs13224
CAGE	11789-124B7	bam	alignments	CD14%2bCD16%2b%20Monocytes%2c%20donor1.CNhs13541.11789-124B7	CNhs13541
CAGE	11791-124B9	bam	alignments	CD4%2bCD25-CD45RA%2b%20naive%20conventional%20T%20cells%20expanded%2c%20donor1.CNhs13202.11791-124B9	CNhs13202
CAGE	11792-124C1	bam	alignments	CD4%2bCD25-CD45RA-%20memory%20conventional%20T%20cells%20expanded%2c%20donor1.CNhs13215.11792-124C1	CNhs13215
CAGE	11793-124C2	bam	alignments	CD4%2bCD25%2bCD45RA%2b%20naive%20regulatory%20T%20cells%20expanded%2c%20donor1.CNhs13203.11793-124C2	CNhs13203
CAGE	11794-124C3	bam	alignments	CD4%2bCD25%2bCD45RA-%20memory%20regulatory%20T%20cells%20expanded%2c%20donor1.CNhs13204.11794-124C3	CNhs13204
CAGE	11795-124C4	bam	alignments	CD4%2bCD25-CD45RA%2b%20naive%20conventional%20T%20cells%2c%20donor2.CNhs13205.11795-124C4	CNhs13205
CAGE	11797-124C6	bam	alignments	CD4%2bCD25%2bCD45RA-%20memory%20regulatory%20T%20cells%2c%20donor2.CNhs13206.11797-124C6	CNhs13206
CAGE	11799-124C8	bam	alignments	CD14%2bCD16-%20Monocytes%2c%20donor2.CNhs13216.11799-124C8	CNhs13216
CAGE	11800-124C9	bam	alignments	CD14-CD16%2b%20Monocytes%2c%20donor2.CNhs13207.11800-124C9	CNhs13207
CAGE	11801-124D1	bam	alignments	CD14%2bCD16%2b%20Monocytes%2c%20donor2.CNhs13208.11801-124D1	CNhs13208
CAGE	11833-124G6	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor2.CNhs13092.11833-124G6	CNhs13092
CAGE	11835-124G8	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor2.CNhs13093.11835-124G8	CNhs13093
CAGE	11836-124G9	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20left%20ovary%2c%20donor4.CNhs13094.11836-124G9	CNhs13094
CAGE	11837-124H1	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor4.CNhs13096.11837-124H1	CNhs13096
CAGE	11838-124H2	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20metastasis%2c%20donor4.CNhs13097.11838-124H2	CNhs13097
CAGE	11840-124H4	bam	alignments	mesenchymal%20precursor%20cell%20-%20bone%20marrow%2c%20donor3.CNhs13098.11840-124H4	CNhs13098
CAGE	11842-124H6	bam	alignments	mesenchymal%20precursor%20cell%20-%20ovarian%20cancer%20right%20ovary%2c%20donor3%20%28SOC-57-02-G%29.CNhs13507.11842-124H6	CNhs13507
CAGE	11860-125A6	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20BCG%2c%20donor1.CNhs13465.11860-125A6	CNhs13465
CAGE	11861-125A7	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20IFN%20%2b%20N-hexane%2c%20donor1.CNhs13466.11861-125A7	CNhs13466
CAGE	11862-125A8	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Trehalose%20dimycolate%20%28TDM%29%2c%20donor1.CNhs13467.11862-125A8	CNhs13467
CAGE	11863-125A9	bam	alignments	CD14%2b%20monocytes%20-%20mock%20treated%2c%20donor1.CNhs13468.11863-125A9	CNhs13468
CAGE	11864-125B1	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Group%20A%20streptococci%2c%20donor1.CNhs13469.11864-125B1	CNhs13469
CAGE	11865-125B2	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20lipopolysaccharide%2c%20donor1.CNhs13470.11865-125B2	CNhs13470
CAGE	11866-125B3	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Salmonella%2c%20donor1.CNhs13471.11866-125B3	CNhs13471
CAGE	11867-125B4	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Cryptococcus%2c%20donor1.CNhs13472.11867-125B4	CNhs13472
CAGE	11868-125B5	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Candida%2c%20donor1.CNhs13473.11868-125B5	CNhs13473
CAGE	11869-125B6	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20B-glucan%2c%20donor1.CNhs13474.11869-125B6	CNhs13474
CAGE	11870-125B7	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20BCG%2c%20donor2.CNhs13475.11870-125B7	CNhs13475
CAGE	11871-125B8	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20IFN%20%2b%20N-hexane%2c%20donor2.CNhs13476.11871-125B8	CNhs13476
CAGE	11872-125B9	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Trehalose%20dimycolate%20%28TDM%29%2c%20donor2.CNhs13483.11872-125B9	CNhs13483
CAGE	11873-125C1	bam	alignments	CD14%2b%20monocytes%20-%20mock%20treated%2c%20donor2.CNhs13484.11873-125C1	CNhs13484
CAGE	11874-125C2	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Group%20A%20streptococci%2c%20donor2.CNhs13532.11874-125C2	CNhs13532
CAGE	11875-125C3	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20lipopolysaccharide%2c%20donor2.CNhs13533.11875-125C3	CNhs13533
CAGE	11876-125C4	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Salmonella%2c%20donor2.CNhs13485.11876-125C4	CNhs13485
CAGE	11877-125C5	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Cryptococcus%2c%20donor2.CNhs13487.11877-125C5	CNhs13487
CAGE	11878-125C6	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Candida%2c%20donor2.CNhs13488.11878-125C6	CNhs13488
CAGE	11879-125C7	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20B-glucan%2c%20donor2.CNhs13489.11879-125C7	CNhs13489
CAGE	11880-125C8	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20BCG%2c%20donor3.CNhs13543.11880-125C8	CNhs13543
CAGE	11881-125C9	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20IFN%20%2b%20N-hexane%2c%20donor3.CNhs13490.11881-125C9	CNhs13490
CAGE	11882-125D1	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Trehalose%20dimycolate%20%28TDM%29%2c%20donor3.CNhs13544.11882-125D1	CNhs13544
CAGE	11883-125D2	bam	alignments	CD14%2b%20monocytes%20-%20mock%20treated%2c%20donor3.CNhs13491.11883-125D2	CNhs13491
CAGE	11884-125D3	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Group%20A%20streptococci%2c%20donor3.CNhs13492.11884-125D3	CNhs13492
CAGE	11885-125D4	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20lipopolysaccharide%2c%20donor3.CNhs13545.11885-125D4	CNhs13545
CAGE	11886-125D5	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Salmonella%2c%20donor3.CNhs13493.11886-125D5	CNhs13493
CAGE	11887-125D6	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Cryptococcus%2c%20donor3.CNhs13546.11887-125D6	CNhs13546
CAGE	11888-125D7	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20Candida%2c%20donor3.CNhs13494.11888-125D7	CNhs13494
CAGE	11889-125D8	bam	alignments	CD14%2b%20monocytes%20-%20treated%20with%20B-glucan%2c%20donor3.CNhs13495.11889-125D8	CNhs13495
CAGE	11901-125F2	bam	alignments	migratory%20langerhans%20cells%2c%20donor1.CNhs13535.11901-125F2	CNhs13535
CAGE	11902-125F3	bam	alignments	migratory%20langerhans%20cells%2c%20donor2.CNhs13536.11902-125F3	CNhs13536
CAGE	11903-125F4	bam	alignments	migratory%20langerhans%20cells%2c%20donor3.CNhs13547.11903-125F4	CNhs13547
CAGE	11904-125F5	bam	alignments	immature%20langerhans%20cells%2c%20donor1.CNhs13537.11904-125F5	CNhs13537
CAGE	11905-125F6	bam	alignments	immature%20langerhans%20cells%2c%20donor2.CNhs13480.11905-125F6	CNhs13480
CAGE	11906-125F7	bam	alignments	CD4%2bCD25-CD45RA%2b%20naive%20conventional%20T%20cells%2c%20donor3.CNhs13512.11906-125F7	CNhs13512
CAGE	11907-125F8	bam	alignments	CD4%2bCD25%2bCD45RA%2b%20naive%20regulatory%20T%20cells%2c%20donor3.CNhs13513.11907-125F8	CNhs13513
CAGE	11908-125F9	bam	alignments	CD4%2bCD25%2bCD45RA-%20memory%20regulatory%20T%20cells%2c%20donor3.CNhs13538.11908-125F9	CNhs13538
CAGE	11909-125G1	bam	alignments	CD4%2bCD25-CD45RA-%20memory%20conventional%20T%20cells%2c%20donor3.CNhs13539.11909-125G1	CNhs13539
CAGE	11910-125G2	bam	alignments	CD14%2bCD16-%20Monocytes%2c%20donor3.CNhs13540.11910-125G2	CNhs13540
CAGE	11911-125G3	bam	alignments	CD14-CD16%2b%20Monocytes%2c%20donor3.CNhs13548.11911-125G3	CNhs13548
CAGE	11912-125G4	bam	alignments	CD14%2bCD16%2b%20Monocytes%2c%20donor3.CNhs13549.11912-125G4	CNhs13549
CAGE	11913-125G5	bam	alignments	CD4%2bCD25-CD45RA%2b%20naive%20conventional%20T%20cells%20expanded%2c%20donor2.CNhs13813.11913-125G5	CNhs13813
CAGE	11914-125G6	bam	alignments	CD4%2bCD25-CD45RA-%20memory%20conventional%20T%20cells%20expanded%2c%20donor2.CNhs13920.11914-125G6	CNhs13920
CAGE	11915-125G7	bam	alignments	CD4%2bCD25%2bCD45RA%2b%20naive%20regulatory%20T%20cells%20expanded%2c%20donor2.CNhs13918.11915-125G7	CNhs13918
CAGE	11916-125G8	bam	alignments	CD4%2bCD25%2bCD45RA-%20memory%20regulatory%20T%20cells%20expanded%2c%20donor2.CNhs13811.11916-125G8	CNhs13811
CAGE	11917-125G9	bam	alignments	CD4%2bCD25-CD45RA%2b%20naive%20conventional%20T%20cells%20expanded%2c%20donor3.CNhs13814.11917-125G9	CNhs13814
CAGE	11918-125H1	bam	alignments	CD4%2bCD25-CD45RA-%20memory%20conventional%20T%20cells%20expanded%2c%20donor3.CNhs13921.11918-125H1	CNhs13921
CAGE	11919-125H2	bam	alignments	CD4%2bCD25%2bCD45RA%2b%20naive%20regulatory%20T%20cells%20expanded%2c%20donor3.CNhs13919.11919-125H2	CNhs13919
CAGE	11920-125H3	bam	alignments	CD4%2bCD25%2bCD45RA-%20memory%20regulatory%20T%20cells%20expanded%2c%20donor3.CNhs13812.11920-125H3	CNhs13812
CAGE	11921-125H4	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor6%20%28aggressive%20periodontitis%29.CNhs14128.11921-125H4	CNhs14128
CAGE	11922-125H5	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor6%20%28control%29.CNhs14129.11922-125H5	CNhs14129
CAGE	11923-125H6	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor7%20%28aggressive%20periodontitis%29.CNhs14130.11923-125H6	CNhs14130
CAGE	11924-125H7	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor7%20%28control%29.CNhs14131.11924-125H7	CNhs14131
CAGE	11925-125H8	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor8%20%28chronic%20periodontitis%29.CNhs14132.11925-125H8	CNhs14132
CAGE	11926-125H9	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor8%20%28control%29.CNhs14133.11926-125H9	CNhs14133
CAGE	11927-125I1	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor9%20%28control%29.CNhs14134.11927-125I1	CNhs14134
CAGE	11928-125I2	bam	alignments	Fibroblast%20-%20Gingival%2c%20donor10%20%28periodontitis%29.CNhs14135.11928-125I2	CNhs14135
CAGE	11929-125I3	bam	alignments	Mallassez-derived%20cells%2c%20donor2.CNhs13550.11929-125I3	CNhs13550
CAGE	11930-125I4	bam	alignments	Mallassez-derived%20cells%2c%20donor3.CNhs13551.11930-125I4	CNhs13551
CAGE	11931-125I5	bam	alignments	CD34%20cells%20differentiated%20to%20erythrocyte%20lineage%2c%20biol_%20rep1.CNhs13552.11931-125I5	CNhs13552
CAGE	11932-125I6	bam	alignments	CD34%20cells%20differentiated%20to%20erythrocyte%20lineage%2c%20biol_%20rep2.CNhs13553.11932-125I6	CNhs13553
CAGE	11933-125I7	bam	alignments	Olfactory%20epithelial%20cells%2c%20donor1.CNhs13816.11933-125I7	CNhs13816
CAGE	11934-125I8	bam	alignments	Olfactory%20epithelial%20cells%2c%20donor2.CNhs13817.11934-125I8	CNhs13817
CAGE	11935-125I9	bam	alignments	Olfactory%20epithelial%20cells%2c%20donor3.CNhs13818.11935-125I9	CNhs13818
CAGE	11936-126A1	bam	alignments	Olfactory%20epithelial%20cells%2c%20donor4.CNhs13819.11936-126A1	CNhs13819
CAGE	11937-126A2	bam	alignments	gamma%20delta%20positive%20T%20cells%2c%20donor1.CNhs13914.11937-126A2	CNhs13914
CAGE	11938-126A3	bam	alignments	gamma%20delta%20positive%20T%20cells%2c%20donor2.CNhs13915.11938-126A3	CNhs13915
CAGE	11939-126A4	bam	alignments	Mast%20cell%2c%20expanded%2c%20donor5.CNhs13924.11939-126A4	CNhs13924
CAGE	11940-126A5	bam	alignments	Mast%20cell%2c%20expanded%20and%20stimulated%2c%20donor5.CNhs13925.11940-126A5	CNhs13925
CAGE	11941-126A6	bam	alignments	Mast%20cell%2c%20expanded%2c%20donor8.CNhs13926.11941-126A6	CNhs13926
CAGE	11942-126A7	bam	alignments	Mast%20cell%2c%20expanded%20and%20stimulated%2c%20donor8.CNhs13927.11942-126A7	CNhs13927
CAGE	11960-126C7	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20asthmatic%2c%20donor1.CNhs14183.11960-126C7	CNhs14183
CAGE	11961-126C8	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20asthmatic%2c%20donor2.CNhs14184.11961-126C8	CNhs14184
CAGE	11962-126C9	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20asthmatic%2c%20donor3.CNhs14186.11962-126C9	CNhs14186
CAGE	11963-126D1	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20asthmatic%2c%20donor4.CNhs14187.11963-126D1	CNhs14187
CAGE	11964-126D2	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20asthmatic%2c%20donor5.CNhs14188.11964-126D2	CNhs14188
CAGE	11965-126D3	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20asthmatic%2c%20donor6.CNhs14189.11965-126D3	CNhs14189
CAGE	11966-126D4	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20control%2c%20donor1.CNhs14190.11966-126D4	CNhs14190
CAGE	11967-126D5	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20control%2c%20donor2.CNhs14191.11967-126D5	CNhs14191
CAGE	11968-126D6	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20control%2c%20donor3.CNhs14192.11968-126D6	CNhs14192
CAGE	11969-126D7	bam	alignments	Smooth%20muscle%20cells%20-%20airway%2c%20control%2c%20donor4.CNhs14193.11969-126D7	CNhs14193
CAGE	12176-128I7	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090325%2c%20donation1.CNhs11075.12176-128I7	CNhs11075
CAGE	12177-128I8	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090325%2c%20donation2.CNhs11076.12177-128I8	CNhs11076
CAGE	12179-129A1	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090309%2c%20donation1.CNhs11675.12179-129A1	CNhs11675
CAGE	12180-129A2	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090309%2c%20donation2.CNhs11671.12180-129A2	CNhs11671
CAGE	12181-129A3	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090309%2c%20donation3.CNhs11948.12181-129A3	CNhs11948
CAGE	12182-129A4	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090612%2c%20donation1.CNhs11672.12182-129A4	CNhs11672
CAGE	12183-129A5	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090612%2c%20donation2.CNhs11673.12183-129A5	CNhs11673
CAGE	12184-129A6	bam	alignments	Whole%20blood%20%28ribopure%29%2c%20donor090612%2c%20donation3.CNhs11949.12184-129A6	CNhs11949
CAGE	12225-129F2	bam	alignments	CD34%2b%20stem%20cells%20-%20adult%20bone%20marrow%20derived%2c%20donor1%2c%20tech_rep1.CNhs12588.12225-129F2	CNhs12588
CAGE	12226-129F3	bam	alignments	nasal%20epithelial%20cells%2c%20donor1%2c%20tech_rep1.CNhs12589.12226-129F3	CNhs12589
CAGE	12227-129F4	bam	alignments	nasal%20epithelial%20cells%2c%20donor2.CNhs12574.12227-129F4	CNhs12574
CAGE	12235-129G3	bam	alignments	amniotic%20membrane%20cells%2c%20donor1.CNhs12502.12235-129G3	CNhs12502
CAGE	12236-129G4	bam	alignments	amniotic%20membrane%20cells%2c%20donor2.CNhs12503.12236-129G4	CNhs12503
CAGE	12237-129G5	bam	alignments	amniotic%20membrane%20cells%2c%20donor3.CNhs12379.12237-129G5	CNhs12379
CAGE	12238-129G6	bam	alignments	chorionic%20membrane%20cells%2c%20donor1.CNhs12504.12238-129G6	CNhs12504
CAGE	12239-129G7	bam	alignments	chorionic%20membrane%20cells%2c%20donor2.CNhs12506.12239-129G7	CNhs12506
CAGE	12240-129G8	bam	alignments	chorionic%20membrane%20cells%2c%20donor3.CNhs12380.12240-129G8	CNhs12380
CAGE	12243-129H2	bam	alignments	Basophils%2c%20donor3.CNhs12575.12243-129H2	CNhs12575
CAGE	10000-101A1	bam	alignments	Clontech%20Human%20Universal%20Reference%20Total%20RNA%2c%20pool1.CNhs10608.10000-101A1	CNhs10608
CAGE	10002-101A5	bam	alignments	SABiosciences%20XpressRef%20Human%20Universal%20Total%20RNA%2c%20pool1.CNhs10610.10002-101A5	CNhs10610
CAGE	10007-101B4	bam	alignments	Universal%20RNA%20-%20Human%20Normal%20Tissues%20Biochain%2c%20pool1.CNhs10612.10007-101B4	CNhs10612
CAGE	10010-101C1	bam	alignments	adipose%20tissue%2c%20adult%2c%20pool1.CNhs10615.10010-101C1	CNhs10615
CAGE	10011-101C2	bam	alignments	bladder%2c%20adult%2c%20pool1.CNhs10616.10011-101C2	CNhs10616
CAGE	10012-101C3	bam	alignments	brain%2c%20adult%2c%20pool1.CNhs10617.10012-101C3	CNhs10617
CAGE	10013-101C4	bam	alignments	cervix%2c%20adult%2c%20pool1.CNhs10618.10013-101C4	CNhs10618
CAGE	10014-101C5	bam	alignments	colon%2c%20adult%2c%20pool1.CNhs10619.10014-101C5	CNhs10619
CAGE	10015-101C6	bam	alignments	esophagus%2c%20adult%2c%20pool1.CNhs10620.10015-101C6	CNhs10620
CAGE	10016-101C7	bam	alignments	heart%2c%20adult%2c%20pool1.CNhs10621.10016-101C7	CNhs10621
CAGE	10017-101C8	bam	alignments	kidney%2c%20adult%2c%20pool1.CNhs10622.10017-101C8	CNhs10622
CAGE	10018-101C9	bam	alignments	liver%2c%20adult%2c%20pool1.CNhs10624.10018-101C9	CNhs10624
CAGE	10019-101D1	bam	alignments	lung%2c%20adult%2c%20pool1.CNhs10625.10019-101D1	CNhs10625
CAGE	10020-101D2	bam	alignments	ovary%2c%20adult%2c%20pool1.CNhs10626.10020-101D2	CNhs10626
